Run,A.util,A.cost,B.util,B.cost,C.util,C.cost,D.util,D.cost,E.util,E.cost,F.util,F.cost
,43.27094697,723.2021129,46.70285206,1122.872887,41.03736511,654.3598983,37.98603532,820.0736173,45.47906466,750.0932166,46.04753791,959.930273
,43.75771238,711.6555212,47.00236229,1124.88388,41.46456132,655.8649185,38.7425967,821.0274606,45.87736604,744.6288613,46.45284828,960.2777326
,44.25034991,652.7125792,47.01449153,1110.735008,40.72435368,687.6408204,39.20093405,796.1277119,45.25947112,772.7655862,46.55619264,938.4772495
,43.6121704,758.837747,47.23831158,1092.011703,41.78133095,655.1558,39.08021321,815.8305974,45.96619013,748.6490864,46.53183289,960.3853427
,44.88280117,617.4882168,47.43261236,1081.304603,41.74858234,642.4948497,38.6431097,812.967065,46.1560729,724.2469704,46.61829154,951.5216438
,43.8973385,707.8887621,47.08120285,1105.467121,41.71729645,641.1232025,38.88961262,808.9490162,45.96403431,730.4706307,46.59078337,942.7049699
,44.3112113,656.7085651,47.33820359,1074.704707,41.28226625,654.1040431,39.57965948,795.0927192,45.9285739,732.1136301,46.54394882,947.873326
,43.42726509,734.3872708,47.35194653,1065.305049,40.72622734,697.503476,39.55439221,798.0921861,45.30003423,777.5899262,46.333418,956.0597409
,43.7320393,688.8285439,47.01235781,1118.984295,41.29273682,649.7221089,38.88505276,800.9996239,45.77353049,735.1980621,46.5253416,943.9895316
,44.2661289,676.2400276,47.22877622,1104.456291,41.49250039,643.6618829,39.20355339,800.240575,46.11305069,723.3083694,46.57036018,949.7825087
,43.90964543,712.8493563,47.38798879,1092.426676,41.10352062,672.6876802,39.99853649,783.8178641,45.79511335,749.9214252,46.91393683,930.2546847
,44.29899707,645.1296002,47.55577012,1060.412273,41.09798423,649.6703583,39.19187757,786.1689503,45.97352175,720.4137279,46.85384906,924.3217435
,44.88458452,601.1504304,47.2903315,1077.980256,42.00205351,617.2414697,39.18486913,799.2748697,46.25545577,703.7689028,47.00827023,917.0386173
,43.88459391,738.257953,46.83340066,1137.646807,41.23246676,706.5436967,39.47968113,826.5015668,45.3664484,802.5041097,45.90606126,1001.557276
,44.04721196,728.9569007,47.31220482,1090.394554,41.59711498,678.874522,38.8707238,825.8831414,45.82516367,766.1263455,46.72155393,949.3576096
,44.07344516,679.5181748,47.12707913,1069.673067,40.99067591,670.0759257,38.9868318,818.8860349,45.45463678,758.2187533,46.42590079,940.5225906
,43.81094785,739.7135586,47.04926217,1111.03448,41.18611822,694.3050381,40.1765447,795.0883026,45.58548874,780.5009216,46.27834833,975.8932277
,44.15239498,692.7794386,47.08871715,1108.156927,41.64231779,651.1225143,39.06398776,822.3914015,46.05443264,737.4547206,46.6740498,948.7032518
,43.88609775,680.8153688,46.96912228,1105.054391,41.42132033,642.1997023,39.18114902,812.3382837,45.92733914,728.4035609,46.39680661,950.6126313
,43.64906353,736.8095341,47.02914061,1103.405152,41.41076062,659.9540965,38.13886526,833.5736079,45.84996806,746.5838926,46.21162131,970.2167742
,43.53535466,720.4992951,46.8891203,1118.478608,41.88272627,640.38625,39.3100563,815.4714037,45.76989318,744.6324541,46.35816548,956.5395252
,43.94573289,680.0299066,47.35098533,1070.423447,41.84462193,624.2587498,39.35765,794.2145484,46.15042526,711.4265745,46.32640626,955.161695
,44.1277551,703.4176113,47.2674125,1080.863854,41.52192681,669.5819954,39.64725075,799.2940653,45.81158865,756.1690176,46.24565135,972.3419347
,44.18648789,684.1713881,47.11513158,1096.28044,41.44364599,663.6108038,40.06844394,793.3139783,45.69106787,756.7122037,46.67794706,941.7942639
,43.67208695,762.588723,47.17895216,1093.263738,41.37725794,700.7332871,38.9369506,834.8192655,45.67983454,787.5162199,46.33119133,984.3686528
,44.27404901,663.0437005,47.20640618,1105.227355,41.18400839,670.5276156,39.36099173,793.7467866,45.63069776,756.9167706,46.74377816,937.2884096
,43.42372785,727.2549842,46.98465771,1100.337017,40.68687099,690.6413856,39.49416568,803.8672776,45.37358995,771.0248692,46.27528617,959.088267
,43.60790729,771.566016,46.94055976,1129.380855,40.77157413,714.6169031,38.82901192,830.13293,45.42183466,798.4977734,46.45234026,967.0176078
,44.31498107,688.648153,46.81856222,1135.859374,40.50282357,711.7935927,38.25619519,843.1546718,45.46800542,787.6974615,46.17063282,979.5701669
,44.61389477,682.2157522,47.20720161,1105.477114,42.28102817,638.2310333,39.94144302,806.8919793,46.33328442,728.2781765,46.52147523,968.3128247
,43.59843016,727.993567,47.15100131,1090.349963,40.69470869,688.2410706,39.00486317,808.0893049,45.62817713,762.125548,46.53929645,950.3672908
,44.55614175,652.5581217,47.08854282,1102.546815,41.52709199,647.1970074,38.3739796,829.1026672,46.081303,729.1183871,46.5450815,949.955278
,43.75568715,724.0844127,46.96679869,1110.252708,40.88630976,699.3765288,39.81478203,811.0492443,45.29236683,790.2003298,46.28028312,968.5524815
,44.56314706,648.9984006,47.13067121,1099.606759,41.31845511,680.6000711,39.18336959,812.0757678,45.50931799,772.3083979,46.37165114,962.8714335
,43.66497666,705.5170585,46.61663462,1130.093826,41.57981192,644.6452764,38.58310741,820.1336572,45.71916274,745.4243282,45.82647867,978.8305874
,44.22604394,695.2307418,47.09771199,1115.139865,41.55151388,654.9376267,38.06647618,851.9677151,46.13566686,734.1722742,46.56674202,956.5270742
,43.95260992,710.8008954,47.33788588,1071.618613,42.29345725,628.2683616,39.76381712,805.090937,46.12516501,726.4861483,46.18389862,973.8800007
,44.01746532,741.8473146,47.31112977,1104.558138,41.57131832,682.0046763,39.86849645,808.4403177,45.93460507,764.2614406,46.40720487,979.503598
,43.51037744,727.6030275,47.00671595,1090.664823,41.3879007,653.2267698,39.47785416,797.9034796,45.65570863,748.1749121,46.4127475,947.3284214
,43.65924632,723.9116625,46.92305323,1125.93908,40.84792015,676.9760694,39.16582378,813.3340402,45.73554982,753.9926349,46.21638304,969.7702482
,44.0451998,677.6124365,47.03413048,1110.131743,41.81615647,627.3958312,38.65530416,809.0633345,46.13611712,715.3861486,46.56233885,943.9941352
,44.27902644,658.0803569,47.26368411,1086.338482,42.09047112,616.7332088,39.28702508,802.5294606,46.31440203,704.7960349,46.70890499,937.3218591
,43.73956329,710.3571901,46.90061957,1122.142427,41.64730107,641.7250762,39.72256156,808.7775391,46.03506906,729.0021608,46.60779946,945.9691986
,43.6081589,703.3728667,46.84433071,1135.427933,42.05235654,613.1358726,39.25370119,802.2469006,46.23433918,707.1961206,46.50662941,946.6958584
,44.23894301,680.5371425,47.1959878,1104.446557,41.37413021,650.9963658,40.02909487,801.634752,46.10712378,729.3028563,46.5852127,953.8766249
,44.5940532,660.1798753,47.29488533,1090.334733,40.97946157,689.6692564,39.94925488,797.1325055,45.74153359,764.4482253,46.49943889,962.2166226
,44.77769854,621.7974765,47.13599603,1096.593489,41.5092688,644.2874602,39.05694066,815.4854313,45.99544069,728.8247732,46.34276472,956.915927
,43.52843004,722.34862,47.20687845,1083.00111,41.33659056,650.867962,40.02916188,786.2911499,45.79824835,735.6391918,46.25979402,956.0499157
,44.71257774,612.6335889,47.05364772,1094.227613,41.52298303,637.2962926,39.36185424,791.445156,45.94755015,723.5788555,46.23128507,955.7922563
,43.79482577,701.7457112,46.86133398,1114.806883,41.61998827,646.3062509,38.15226731,836.016899,45.81828973,741.0173295,45.98008403,975.1378006
,43.83081743,723.2923092,47.13847167,1092.228596,41.29075528,666.7778616,39.33136263,818.5739347,45.88209811,750.7586222,46.31301326,969.8418988
,44.01253265,707.804172,47.37642246,1097.764909,41.78206555,652.7518515,40.03106157,787.1245439,46.04827407,736.6366106,46.55900877,958.9125782
,44.20018434,700.3535379,47.2182946,1094.597574,41.30119491,672.7977098,39.92490143,810.6523129,45.91216989,754.3440427,46.73814512,947.4067339
,43.52904916,710.9276889,47.02103332,1152.188655,40.59713162,683.7202665,39.11665913,793.9136992,45.48740951,760.9553335,46.67757655,941.7072521
,43.95506592,673.0084369,47.05514753,1120.13988,41.69988738,637.4848802,39.30246693,796.7443333,45.8774811,729.7641627,46.28388968,957.7189645
,43.91321045,688.1500192,46.72797461,1150.536985,41.18766551,665.4212002,38.35607831,822.7634237,45.57693185,759.6293411,46.47430446,950.4690626
,44.96942973,608.4824636,47.10902661,1079.432637,41.03450092,679.4813882,38.76979287,814.6853994,45.38346161,770.8469152,45.87913613,978.9052614
,44.9086307,597.2739397,47.3434324,1086.306846,41.78533404,629.1465196,39.14765412,803.4703371,46.15552758,713.78411,46.72836247,937.5265898
,43.76334299,701.9396508,46.69407734,1160.893869,41.75278924,641.2495213,38.52816064,826.9542737,45.83524266,740.5636598,46.27559266,962.0590727
,44.24847378,672.5009728,47.05474047,1092.476666,41.62047299,641.5719979,39.97037168,794.4567127,45.94019257,733.2404281,46.55603602,942.4826671
,44.92145771,611.2280454,47.29252147,1076.648553,41.10111182,675.1858668,39.795637,792.6646585,45.68595757,752.7713675,46.72234584,934.242135
,43.75496277,701.6055217,47.31655215,1082.127834,41.21880563,652.2326873,39.36599423,797.7245336,45.94917924,729.322684,46.55870861,945.5634026
,43.21015467,786.0391061,46.90093091,1117.157409,41.74994887,660.4928094,40.48018815,803.4190265,45.77052616,761.0810903,46.34328814,967.6352113
,44.20305285,678.3587932,47.10037974,1121.02244,41.32602944,654.6367714,39.15813696,816.9137456,46.10316659,728.7784787,46.5515738,952.4768534
,43.98674303,683.9689879,47.39649628,1058.963745,41.42361945,650.309931,39.46421066,800.7504108,45.95141669,729.6648154,46.4452095,948.7873621
,43.34371595,766.4219492,47.12908191,1093.787761,41.63065263,663.078523,38.45357806,825.7890074,45.75638731,754.4347396,46.13776565,974.313483
,43.79595338,754.7925708,47.16503279,1101.858527,41.3158136,693.8741115,39.39121164,834.957493,45.78730635,777.8168455,46.27384846,986.8780787
,44.37206804,655.0536503,47.21589172,1087.679814,42.2238621,613.5537022,39.59916365,790.2679169,46.24322764,707.8640398,46.57149739,941.1638057
,44.26093124,685.7995201,47.03918679,1103.438985,41.87952142,648.1008308,40.09733107,798.6011651,45.87259518,749.4535742,46.08079899,980.2807796
,43.6693933,741.9027482,47.22673473,1087.692956,41.20953333,665.1117705,39.59126571,794.6940124,45.9100606,743.4739923,45.94965031,989.9568127
,44.40920953,652.2421905,47.0939896,1091.162467,41.38529041,659.315447,38.72692703,831.4318467,45.85297704,742.3787459,46.3979725,955.9608395
,44.13304402,668.9455437,47.13564427,1083.329045,41.04075495,665.3250868,39.07345561,808.6929771,45.64569394,749.0930871,46.39322308,948.4850679
,44.1692246,700.7931646,47.21742124,1100.24781,41.40971054,665.7986232,39.19419326,810.0267653,45.97464003,747.2790795,46.75766171,943.8178573
,44.36528076,687.608662,47.32388194,1091.959256,41.44223182,660.7320384,39.04395067,819.8342458,46.08822283,738.6355866,46.68048042,951.245375
,44.46163944,650.188866,47.39054576,1081.151909,41.26931047,654.9321929,39.3007282,803.2615551,46.00776355,732.1329446,46.64964894,946.9042177
,44.1210118,666.0258182,47.19362154,1057.376323,42.19576086,625.7430012,39.16364951,805.3978041,45.91884658,726.1067222,46.54254537,936.878754
,44.04401542,682.9031254,47.12307837,1079.15783,41.09411477,667.6225271,39.84070904,806.8427226,45.72252494,749.3101948,46.28188342,958.485047
,43.64490696,710.552861,47.18983736,1105.9197,41.72619439,642.66435,39.78581791,789.8040941,45.94668156,732.6900211,46.55938613,949.4701228
,44.09935045,714.4181929,47.32589714,1078.518993,41.18076271,674.3618361,39.08971135,823.8480658,46.00663955,746.863623,46.81329504,941.295329
,43.97139136,706.0256362,46.99567447,1102.24318,41.28963132,658.8592377,39.18517904,808.0279812,45.95106906,740.4996,46.42380342,957.2675633
,43.7850226,744.7972598,47.18225188,1088.16098,41.79982749,650.9576738,39.48462714,815.3620539,46.03209433,741.5907032,46.21142625,977.9456643
,44.33539623,692.783974,47.22642497,1087.1291,42.22526339,638.5205277,38.87793322,824.8693756,46.26492594,730.1747577,46.4097834,971.2021138
,43.63890184,729.2214581,47.27891839,1090.37793,41.55048711,650.5078494,39.79808823,800.5837271,45.9921355,735.099615,46.73767395,939.7247716
,43.5843804,726.4456049,46.82027048,1105.274454,41.5901254,658.2587705,38.67316269,824.5862483,45.4932327,764.2231563,46.28399045,956.3298118
,44.49454487,637.1256218,47.48392303,1062.280138,41.77489731,621.6632236,39.21637576,799.6563764,46.33607107,699.2561801,46.57561523,941.1790733
,43.60342537,776.7199126,47.1419001,1100.62351,42.00796419,644.3213741,39.3851515,817.3975632,46.17730971,735.9373273,46.35195243,974.2938766
,44.01773195,691.9581951,46.74278113,1158.777591,40.9732118,690.2799648,39.61404259,790.775932,45.44838538,777.5953296,45.93724118,988.1372297
,44.22838202,655.3900582,47.21755762,1078.46716,42.11992133,609.3484502,39.01341301,817.4152189,46.25480692,702.6310272,46.52082078,941.1014877
,44.4568004,674.4522948,47.44877921,1104.396901,41.78249213,652.1275778,39.50540323,796.130369,46.12140075,736.6462052,46.7709313,950.6321626
,44.19733537,670.7177054,47.13582937,1080.047098,41.54098688,650.60612,38.55575464,825.5532225,45.86284012,738.8021571,46.5812454,940.7285645
,44.4064356,634.317967,47.44803123,1037.455599,41.27839117,641.0495728,39.78936442,781.7231667,45.87623333,722.1725848,46.54550678,932.637132
,44.2720314,650.5534182,47.30460086,1084.286853,41.89827463,619.4593591,39.1241563,795.3997371,46.28238546,702.9888303,46.54165934,943.6759268
,44.14284072,691.4766803,47.24434513,1096.605553,41.55276559,669.1957025,39.55761836,805.2833716,45.76905562,757.4597572,46.42009052,963.9065584
,44.70862116,648.466619,47.43722962,1078.992391,40.99244084,696.4690828,39.27886449,818.8634216,45.65165959,772.9516172,46.20392269,983.6678394
,44.45334055,634.2068138,47.37990723,1060.23271,41.5593787,632.1574949,39.19115306,800.9608923,46.0410621,714.3213559,46.53418417,937.7007527
,43.67960736,693.0397157,47.2067804,1096.111612,41.03835924,662.6722583,38.85543522,799.3649162,45.69559872,741.5037788,46.56624678,938.9590567
,43.4994431,747.687018,46.89219993,1115.830067,41.36347731,685.6357512,38.90731412,815.80374,45.36948029,787.2380427,46.24378417,969.1359907
,43.95620828,686.984142,46.62521882,1128.071188,41.3451678,662.6757504,39.00148738,813.4992394,45.35674208,767.6695214,46.05591446,963.7627722
,43.78763142,696.0094879,46.89070292,1107.793563,41.14174916,671.9305901,39.27970281,802.7178948,45.44061204,763.1140659,45.77055108,982.6908036
,44.93605982,646.6957786,47.06238208,1128.796603,41.47220398,666.6765811,39.07605557,832.2597809,46.14009468,747.4176442,46.52609042,970.5662584
,44.19227087,668.0153884,47.2064439,1075.201243,41.62711091,659.2051868,39.1493907,805.0040639,45.61852783,753.9123354,46.4952384,946.3678408
,44.69027107,630.603347,47.11057335,1093.629994,41.74332691,645.4727525,39.88101214,792.5784564,45.8292378,742.7204368,46.30600966,959.2745119
,44.72296357,628.9844165,47.06562128,1096.547681,41.31142556,652.9713711,39.12238234,811.0865677,45.93960531,734.1080926,46.58357381,944.0509844
,43.95365337,668.1774446,47.10406717,1075.754888,41.13815559,653.032464,39.29408076,797.7579743,45.60331254,740.8913196,46.2024243,950.9748221
,44.42508973,648.5568947,47.41764417,1084.243168,41.42180177,639.87562,39.73603015,792.4948603,46.23054146,712.6830184,46.43842272,957.3398088
,44.08208765,681.415411,47.03351795,1096.525982,41.21427298,660.0432745,39.56058025,794.3989961,45.75430082,744.3565926,46.28187461,957.1834308
,43.98435791,698.3358254,47.10407886,1084.178842,41.22779609,655.2190708,38.73358629,820.204639,45.84257056,740.7439936,46.30392016,957.1341232
,43.37684462,721.6942536,46.98263019,1074.820329,41.21122863,653.5619771,38.65578062,807.9707906,45.73091542,737.4081932,46.28383233,949.6636529
,44.54122185,653.5078593,47.11075861,1109.818726,42.03802939,641.8133136,39.506814,808.0749079,46.0075464,735.9532152,46.3133952,967.2309999
,44.11485721,676.0032516,47.29321165,1086.525379,41.61985985,635.5444161,39.78205193,791.0504043,46.13258114,718.0187304,46.42062845,954.1411029
,44.29454959,666.6949807,47.26865001,1063.024726,41.08077508,679.4638427,38.7985045,807.2681861,45.47469555,767.0281735,46.37431127,953.8674178
,44.05651822,669.7752254,46.80088418,1112.569708,41.5613591,645.2292438,39.04981144,813.312547,45.6452791,746.0682533,46.03715399,964.7083918
,44.39140709,681.2152797,47.1622765,1111.019501,41.09403119,684.4445635,40.04638674,808.7377479,45.79686629,763.0691229,46.7346404,947.437864
,44.35632051,665.8658126,47.07876531,1098.467945,41.49697974,663.027067,40.32543968,804.7800303,45.72249044,756.2957112,46.36635433,960.8946364
,43.61510965,743.3382782,46.95498225,1113.952908,41.34880121,674.9819792,38.90119059,822.4956777,45.58770149,769.9474155,45.96603927,988.5415729
,44.05575589,659.0320465,47.13040538,1095.539173,41.64271087,638.4620322,39.02404601,786.73342,45.72437533,735.2986367,46.18482745,956.4713212
,44.2209086,700.5564233,47.52379492,1063.879496,41.47196909,674.8880401,39.30698682,805.947379,45.89093454,755.7432046,46.61166678,956.6128935
,44.35108514,660.7527757,47.04809458,1119.873315,41.78135046,636.2283664,39.56348704,792.2268607,46.03450928,725.1731786,46.63920749,940.4849785
,43.53087601,726.8157651,47.18442607,1084.817993,41.44202704,653.3489063,39.47070438,796.7070403,45.86124373,739.365798,46.44418996,951.0247307
,43.98003626,716.1115507,46.94963358,1154.066271,41.5072916,670.7784698,39.1642486,821.2469437,45.9398934,756.0899188,46.37525468,976.9569722
,43.52102571,723.1371304,46.92302529,1106.451028,41.53267272,659.4902584,38.84826678,822.1917409,45.55971951,758.5347773,46.29984542,955.3158388
,44.53389708,668.5170499,47.05603882,1116.30673,41.4176024,683.887872,39.97847809,804.2520541,45.66682413,773.576959,46.07215106,990.9539864
,44.7939027,607.2913919,47.271377,1072.540128,42.12282294,615.5711782,39.73073866,788.3713321,46.17031533,707.9652581,46.50218762,939.9755784
,44.01862655,713.0951269,47.03965379,1099.983302,41.49525596,663.624077,39.29602346,813.3577732,45.89013538,750.5337307,46.21883414,972.781111
,43.94103524,694.2493122,47.00179856,1076.472178,41.42534298,660.5076635,39.6323478,804.5086963,45.61640534,753.2607627,45.97640424,970.7126902
,43.65007894,698.0627579,46.79363836,1151.273833,41.2407176,648.245115,38.46340293,814.9047202,45.86120745,732.660915,46.1427397,967.9525256
,43.78249579,723.8533415,47.20514226,1091.216872,41.3555725,661.1421277,38.68176639,807.9575518,45.90487131,738.8814701,46.4356788,952.9127762
,43.65902528,723.7123715,46.79785804,1148.495553,41.35751419,667.0943833,38.53738348,822.1299392,45.67794659,760.14902,46.47184955,957.8090744
,44.02085448,690.9505399,47.19340388,1086.647556,40.60246265,701.2175083,38.66398636,824.9665179,45.38703808,778.5198909,46.77206167,935.4637409
,43.93255994,691.529622,47.24887085,1078.167261,40.83074382,663.851421,39.18793669,793.6616243,45.83489746,736.3867748,46.34108402,953.8122654
,43.57482135,704.9664786,47.08139622,1113.378904,41.11314913,654.5631091,38.96560357,795.1876617,45.71277915,737.8796673,46.40162811,948.4331293
,44.25017728,689.9933183,47.02727878,1109.800433,40.82177637,693.0884153,39.17872515,811.1262393,45.61911413,771.7397842,46.50513925,956.8595917
,43.50297365,731.2267918,47.05206647,1084.094851,41.71791926,639.8836442,38.69582184,835.346507,46.01572807,729.6430538,46.23235792,960.9395661
,44.42397412,648.9304864,47.20665753,1098.598598,40.77633841,696.1139748,39.61069572,799.0633424,45.44790706,773.1707126,46.49401732,951.3400962
,44.37624406,671.3502936,47.24591519,1104.005896,42.07916102,625.269926,39.4714534,799.9314397,46.3932623,710.7456009,46.81508613,941.1479796
,44.84223074,593.7237389,47.34127951,1090.358995,41.58632126,634.7419356,39.18450202,781.8271568,45.94378584,720.6310624,46.53932844,941.8321573
,43.37043032,772.7381007,47.16105023,1110.082402,42.07284019,646.6654777,39.8120142,796.9759314,46.06157455,740.7184474,46.68837246,951.6280156
,44.25344943,724.672056,47.21150606,1109.127528,41.08424957,715.2872837,39.55858167,835.3475922,45.70919593,793.6808157,46.29970105,995.8031251
,43.68889176,745.3331808,47.13839418,1118.085227,41.38559371,672.4897143,40.18240506,801.7954411,45.88161535,757.0787385,46.54452894,963.7007213
,43.89147852,677.5333773,47.3122164,1071.651887,41.47395068,642.8870849,39.8871191,780.030642,45.87317246,729.4240172,46.39767025,949.4264005
,44.32470668,649.3816967,47.34465028,1077.110528,41.40844426,644.147781,39.48038934,777.2213922,45.93479261,725.2900219,46.76057087,929.2887114
,44.56430587,613.063491,47.12472228,1108.906552,41.5005902,631.7731912,39.53230493,793.2836536,45.99927042,715.3752858,46.52033859,940.9500598
,43.93330903,719.4212005,46.95164722,1126.447975,41.41763803,684.1241385,39.88712714,791.0036496,45.49169275,779.0315944,46.05820386,983.3879635
,43.50624268,725.0433453,47.10571863,1088.246625,41.32468615,651.4405435,39.94220319,784.1496702,45.78385072,736.4944002,45.98473799,969.5963669
,43.81158145,687.2786485,47.15130033,1093.710839,42.10452614,608.1689416,39.68345505,783.1109049,46.27155756,700.2614312,46.66483671,933.8735357
,44.4366857,672.2395643,47.4475712,1074.833528,41.80518658,653.1416707,38.39775073,815.3777373,46.03763536,738.6746532,46.72303598,947.0430001
,44.15571485,665.7907812,47.15038236,1090.537406,41.39836049,657.2636218,39.57497693,794.883442,45.59810277,750.4975007,46.5158268,941.0213549
,43.57804096,734.351041,47.00552365,1101.235251,41.36755268,662.4940631,40.22547293,795.2437997,45.77078409,751.7971606,46.15295607,969.6977467
,44.74684697,624.6263419,47.25978366,1084.827236,41.99707835,630.869249,38.88672597,803.641838,46.14409081,718.8943346,46.59114967,945.4550231
,44.212702,651.7648621,47.15220271,1080.226953,41.64089629,623.370713,40.03065248,789.8319659,46.07936863,709.2549008,46.29474471,947.8252078
,43.61081869,718.6568986,46.9649299,1106.258518,41.5305595,656.6398101,39.25356137,808.7051522,45.61892669,754.7586268,45.99897363,974.4506496
,43.63444881,728.1367703,47.2348401,1109.551517,41.70744941,649.519619,39.92987226,793.8944854,46.01975928,734.9241959,46.34155204,967.3520712
,43.97601952,725.9360076,47.52590618,1071.189316,41.95867905,643.6493726,39.86071394,798.7612876,46.29963367,725.8082289,46.93053713,938.5022663
,43.43222353,722.7440913,47.18173182,1068.793285,42.2415098,614.9692552,38.70391279,822.0870198,46.10324689,713.7776734,46.01098063,968.1410353
,44.10821444,690.2614836,47.08939428,1089.039804,41.91491063,632.7473033,39.10000753,816.4170757,46.1664566,723.0972841,46.30420291,961.2474537
,43.64318566,732.0361328,47.12115302,1105.091786,41.19215021,665.6007338,39.87266306,796.3745195,45.9373675,742.6022596,46.56679354,952.285612
,44.06733494,716.9309469,46.83043108,1149.383327,41.13402583,698.242649,39.5172235,817.8863614,45.58647056,786.261908,46.15108556,991.3106331
,45.0914445,608.2247518,47.13835591,1117.366723,40.4545045,729.4553778,39.05664156,810.569055,45.1430049,809.1033034,46.49263928,961.3139318
,44.69295661,645.0080775,47.29590949,1110.064753,41.35259724,658.9609259,39.20405153,810.1092943,46.13447843,733.2641744,46.82200032,943.4190929
,43.4363715,729.0754945,46.89102674,1117.763803,41.1725654,651.1354019,39.01020644,809.705465,45.83938657,735.5331252,46.47315399,946.4763087
,42.719274,772.7435097,46.66840755,1120.76227,41.99586095,622.7971869,38.85470486,809.0097256,45.8559304,731.038316,45.75010151,978.7074939
,44.33999692,668.2948496,47.10458078,1112.001491,41.38890291,676.5983731,39.26537409,807.3862457,45.55953075,772.420205,46.0434258,986.7150166
,43.79265472,706.7652157,46.97323996,1115.487269,41.64531418,657.6905005,38.50236063,837.8685967,45.71220089,755.9221454,46.35163858,960.4887834
,43.82323969,700.2833206,46.95135226,1097.524305,41.62889244,649.1333783,38.23911394,827.5003002,45.69502095,747.5290551,45.94539873,974.2830141
,44.22939173,680.2345024,46.91949284,1117.20168,41.25259698,674.8794105,39.19569327,821.3228957,45.60313776,766.3889426,46.56043289,950.1292921
,44.4447175,664.2537588,47.27562638,1081.070502,41.73485408,647.5546001,38.85059831,810.9893376,46.08701226,732.2758515,46.59014221,951.8947512
,43.85137822,748.2894436,47.5620256,1073.884153,41.72218711,653.126082,39.59473371,804.1815244,46.32408875,727.2687036,46.72826705,956.7197772
,44.3579104,641.9351345,47.29646408,1085.348121,41.6711591,628.6116671,39.29565564,802.1620576,46.12148489,711.9419121,46.80149485,927.9495116
,44.37065731,693.5395959,47.02743126,1123.144125,41.67990409,674.5368774,39.45028412,818.2688651,45.75076844,771.2930805,46.43217384,970.4933516
,43.87955588,698.3988133,46.97422351,1078.831432,41.05179617,672.0914188,38.04007218,840.7358285,45.54892757,760.934515,46.08850163,965.8276896
,43.42080605,697.6607259,47.06549047,1095.596055,41.72015575,613.1541697,39.49816076,787.4576548,46.15466957,699.0863047,46.61426891,928.3762298
,44.78967597,646.9053249,47.02125832,1107.943696,40.85617773,723.8179767,39.47388126,820.8784649,45.17593602,813.5544933,46.16570067,983.05839
,43.65520485,702.3143578,47.26478641,1074.129484,41.55917764,646.2566331,39.12706964,814.3473794,45.87384101,733.6281691,46.45175841,949.7536659
,44.99895749,634.8689239,47.03310626,1155.519077,41.65027526,672.5154511,39.43470679,808.9028016,45.97434356,759.1081958,46.27472322,991.6842392
,45.05086589,607.2468219,47.4462695,1070.038195,41.80239255,641.3137985,39.01840887,800.2507283,46.16760995,724.4739859,46.52336078,955.2944696
,44.49955026,660.3657028,47.40179567,1086.284258,41.95440666,657.2158648,39.27971866,808.7498261,45.87463451,751.0574595,46.59706257,953.8758016
,44.76458324,621.066019,47.30965988,1096.353342,41.37399106,663.8146614,38.03935734,802.3681199,45.74267926,749.3592587,46.87750332,931.6906393
,43.79113249,700.0399898,47.22002582,1092.724562,41.50577223,652.8589844,39.20112579,814.9987304,45.90778907,737.4295786,46.32442498,963.1626907
,43.24515195,743.807828,46.91780613,1121.213221,41.26103963,656.876161,38.85418561,811.1976491,45.6604642,747.5792179,46.29553892,955.9357464
,44.09130227,689.306366,47.22456567,1093.573391,41.40266496,643.3203872,38.88399771,813.6987908,46.26093663,715.6771597,46.87974448,932.1002184
,44.42257832,680.3987191,47.17022308,1094.666445,41.21917849,683.2393182,39.50551104,821.9094947,45.74385549,766.9083751,46.36437505,969.1795097
,44.51786564,652.3688399,47.01139421,1109.272504,40.74933768,697.7091761,38.71591599,818.1912574,45.36628119,783.2771105,46.58084183,949.476338
,44.53873854,642.9160928,47.42336495,1057.354085,41.05047574,657.2676212,39.82159709,791.7271253,45.92172544,729.415692,46.41521967,948.6846063
,44.1895183,708.9907799,47.24915523,1121.328547,41.36152451,684.8724218,39.33892606,823.4470461,45.87401858,767.4104769,46.72395053,960.5101617
,44.27773192,698.3422398,47.09060926,1112.698184,40.88717123,698.0033907,40.06090609,801.9268193,45.58595845,778.760241,46.39123307,968.9697382
,43.70049678,821.399321,47.04806488,1136.862124,41.87187971,684.3845248,39.26559591,843.9230601,46.10936079,774.8172391,46.21969243,1015.343546
,44.00191719,745.0809319,47.29896137,1083.47193,41.85846245,670.3583755,39.51011578,830.5407252,46.05397794,759.910148,46.51040393,974.1752168
,43.95925138,714.0479003,47.0733693,1093.235732,41.42940263,662.4468795,39.42040309,824.4487682,45.91096664,747.7350299,46.20330864,973.4982345
,43.49360562,777.8237114,47.2963179,1084.936599,41.75690033,639.347745,39.90712544,794.1365771,46.31059352,719.5957269,46.14809783,985.55911
,44.16665609,664.1142327,47.3429879,1057.918537,41.59796684,643.2982101,39.74633501,790.7392908,45.86587559,731.3347266,46.55736941,938.5326781
,43.70520188,701.3666706,47.00721659,1122.800664,41.67044153,638.7567525,38.99744455,804.7636149,45.85074483,733.8343433,46.85249692,927.1822947
,43.79856924,678.5266093,47.16240368,1074.13315,41.19295597,644.1089182,38.91962128,797.2196892,45.75871602,728.2212434,45.89889236,965.5186718
